"","id","loci","n.loci","LLRpair","dam","LLRdam","sire","LLRsire"
"729","adapter_trim.F1-J312-pH75.bam","CM084274_1_4795468.1, CM084268_1_49735243.1, CM084266_1_70940178.0, CM084276_1_1625254.1, CM084272_1_1596808.0, CM084278_1_20591181.0, CM084266_1_64723799.0, CM084267_1_2652515.1, CM084275_1_675783.0, CM084278_1_4074395.0, CM084274_1_4863726.1, CM084268_1_50216526.1, CM084274_1_4694522.0, CM084273_1_4090291.0, CM084266_1_68319474.0, CM084266_1_62460085.0, CM084271_1_7137729.1, CM084279_1_161458.0, CM084279_1_31073068.0, CM084276_1_38558670.1, CM084270_1_9413173.1, CM084277_1_5803909.1, CM084269_1_4636406.0, CM084275_1_319819.0, CM084264_1_73291570.0, CM084266_1_69547380.0, CM084269_1_1567833.0, CM084274_1_6125439.1, CM084277_1_30953057.0, CM084267_1_2652526.1, CM084268_1_276460.1, CM084275_1_42592938.0, CM084276_1_1856070.1, CM084275_1_25393263.0, CM084274_1_5046195.1, CM084273_1_42287132.0, CM084264_1_34294472.1, CM084266_1_50301468.1, CM084271_1_19656061.0, CM084273_1_42287238.1, CM084271_1_44090335.0, CM084266_1_52832550.1, CM084269_1_41809360.0, CM084265_1_66141859.0, CM084264_1_70355125.1, CM084264_1_69287134.0, CM084269_1_47716263.0, CM084272_1_36474233.0, CM084268_1_50202371.0, CM084276_1_38558690.1",50,0.26,"adapter_trim.F0-B1.bam",-0.4,"adapter_trim.F0-B9.bam",-0.28
"730","adapter_trim.F1-B21-pH8.bam","CM084274_1_4795468.1, CM084268_1_49735243.1, CM084266_1_70940178.0, CM084276_1_1625254.1, CM084272_1_1596808.0, CM084278_1_20591181.0, CM084266_1_64723799.0, CM084267_1_2652515.1, CM084275_1_675783.0, CM084278_1_4074395.0, CM084274_1_4863726.1, CM084268_1_50216526.1, CM084274_1_4694522.0, CM084273_1_4090291.0, CM084266_1_68319474.0, CM084266_1_62460085.0, CM084271_1_7137729.1, CM084279_1_161458.0, CM084279_1_31073068.0, CM084276_1_38558670.1, CM084270_1_9413173.1, CM084277_1_5803909.1, CM084269_1_4636406.0, CM084275_1_319819.0, CM084264_1_73291570.0, CM084266_1_69547380.0, CM084269_1_1567833.0, CM084274_1_6125439.1, CM084277_1_30953057.0, CM084267_1_2652526.1, CM084268_1_276460.1, CM084275_1_42592938.0, CM084276_1_1856070.1, CM084275_1_25393263.0, CM084274_1_5046195.1, CM084273_1_42287132.0, CM084264_1_34294472.1, CM084266_1_50301468.1, CM084271_1_19656061.0, CM084273_1_42287238.1, CM084271_1_44090335.0, CM084266_1_52832550.1, CM084269_1_41809360.0, CM084265_1_66141859.0, CM084264_1_70355125.1, CM084264_1_69287134.0, CM084269_1_47716263.0, CM084272_1_36474233.0, CM084268_1_50202371.0, CM084276_1_38558690.1",50,0.23,"adapter_trim.F0-B26.bam",-0.33,"adapter_trim.F0-B25.bam",-0.42
"731","adapter_trim.F1-B3-pH8.bam","CM084274_1_4795468.1, CM084268_1_49735243.1, CM084266_1_70940178.0, CM084276_1_1625254.1, CM084272_1_1596808.0, CM084278_1_20591181.0, CM084266_1_64723799.0, CM084267_1_2652515.1, CM084275_1_675783.0, CM084278_1_4074395.0, CM084274_1_4863726.1, CM084268_1_50216526.1, CM084274_1_4694522.0, CM084273_1_4090291.0, CM084266_1_68319474.0, CM084266_1_62460085.0, CM084271_1_7137729.1, CM084279_1_161458.0, CM084279_1_31073068.0, CM084276_1_38558670.1, CM084270_1_9413173.1, CM084277_1_5803909.1, CM084269_1_4636406.0, CM084275_1_319819.0, CM084264_1_73291570.0, CM084266_1_69547380.0, CM084269_1_1567833.0, CM084274_1_6125439.1, CM084277_1_30953057.0, CM084267_1_2652526.1, CM084268_1_276460.1, CM084275_1_42592938.0, CM084276_1_1856070.1, CM084275_1_25393263.0, CM084274_1_5046195.1, CM084273_1_42287132.0, CM084264_1_34294472.1, CM084266_1_50301468.1, CM084271_1_19656061.0, CM084273_1_42287238.1, CM084271_1_44090335.0, CM084266_1_52832550.1, CM084269_1_41809360.0, CM084265_1_66141859.0, CM084264_1_70355125.1, CM084264_1_69287134.0, CM084269_1_47716263.0, CM084272_1_36474233.0, CM084268_1_50202371.0, CM084276_1_38558690.1",50,0.15,"adapter_trim.F0-B16.bam",-0.87,"adapter_trim.F0-B7.bam",-0.29
"732","adapter_trim.154.bam","CM084278_1_16767353.0, CM084273_1_31863691.0, CM084264_1_69534058.0, CM084271_1_379009.0, CM084272_1_1584317.0, CM084266_1_57888742.0, CM084270_1_47076365.1, CM084275_1_675783.0, CM084269_1_43523784.1, CM084278_1_20701460.1, CM084274_1_42855649.0, CM084264_1_61227544.0, CM084272_1_18194192.1, CM084269_1_43527808.1, CM084274_1_4708749.0, CM084276_1_25809541.1, CM084267_1_2135737.1, CM084278_1_16774020.1, CM084265_1_68806465.1, CM084271_1_43860505.1, CM084264_1_6517635.0, CM084264_1_74191573.1, CM084268_1_45613.0, CM084278_1_32252661.1, CM084266_1_38532340.0, CM084271_1_7137856.1, CM084265_1_50947034.1, CM084265_1_71795209.1, CM084266_1_59802412.1, CM084268_1_18512798.1, CM084274_1_4773495.1, CM084265_1_67424061.1, CM084270_1_4920968.1, CM084269_1_46694331.1, CM084278_1_20734507.1, CM084274_1_4726242.0, CM084266_1_66483893.1, CM084279_1_10157010.1, CM084270_1_19464627.1, CM084269_1_1563962.0, CM084268_1_42089.1, CM084266_1_70396245.1, CM084274_1_4734019.0, CM084269_1_15806965.0, CM084265_1_72368172.1, CM084275_1_36064332.0, CM084271_1_10303572.0, CM084267_1_832159.1, CM084278_1_20630020.0, CM084276_1_1625423.0",50,0.13,"adapter_trim.F0-B14.bam",-0.51,"adapter_trim.F0-B2.bam",-0.4
"733","adapter_trim.55.bam","CM084278_1_16767353.0, CM084273_1_31863691.0, CM084264_1_69534058.0, CM084271_1_379009.0, CM084272_1_1584317.0, CM084266_1_57888742.0, CM084270_1_47076365.1, CM084275_1_675783.0, CM084269_1_43523784.1, CM084278_1_20701460.1, CM084274_1_42855649.0, CM084264_1_61227544.0, CM084272_1_18194192.1, CM084269_1_43527808.1, CM084274_1_4708749.0, CM084276_1_25809541.1, CM084267_1_2135737.1, CM084278_1_16774020.1, CM084265_1_68806465.1, CM084271_1_43860505.1, CM084264_1_6517635.0, CM084264_1_74191573.1, CM084268_1_45613.0, CM084278_1_32252661.1, CM084266_1_38532340.0, CM084271_1_7137856.1, CM084265_1_50947034.1, CM084265_1_71795209.1, CM084266_1_59802412.1, CM084268_1_18512798.1, CM084274_1_4773495.1, CM084265_1_67424061.1, CM084270_1_4920968.1, CM084269_1_46694331.1, CM084278_1_20734507.1, CM084274_1_4726242.0, CM084266_1_66483893.1, CM084279_1_10157010.1, CM084270_1_19464627.1, CM084269_1_1563962.0, CM084268_1_42089.1, CM084266_1_70396245.1, CM084274_1_4734019.0, CM084269_1_15806965.0, CM084265_1_72368172.1, CM084275_1_36064332.0, CM084271_1_10303572.0, CM084267_1_832159.1, CM084278_1_20630020.0, CM084276_1_1625423.0",50,0.23,"adapter_trim.F0-B14.bam",-0.44,"adapter_trim.F0-B17.bam",-0.47
"734","adapter_trim.F1-J113-pH8.bam","CM084278_1_16767353.0, CM084273_1_31863691.0, CM084264_1_69534058.0, CM084271_1_379009.0, CM084272_1_1584317.0, CM084266_1_57888742.0, CM084270_1_47076365.1, CM084275_1_675783.0, CM084269_1_43523784.1, CM084278_1_20701460.1, CM084274_1_42855649.0, CM084264_1_61227544.0, CM084272_1_18194192.1, CM084269_1_43527808.1, CM084274_1_4708749.0, CM084276_1_25809541.1, CM084267_1_2135737.1, CM084278_1_16774020.1, CM084265_1_68806465.1, CM084271_1_43860505.1, CM084264_1_6517635.0, CM084264_1_74191573.1, CM084268_1_45613.0, CM084278_1_32252661.1, CM084266_1_38532340.0, CM084271_1_7137856.1, CM084265_1_50947034.1, CM084265_1_71795209.1, CM084266_1_59802412.1, CM084268_1_18512798.1, CM084274_1_4773495.1, CM084265_1_67424061.1, CM084270_1_4920968.1, CM084269_1_46694331.1, CM084278_1_20734507.1, CM084274_1_4726242.0, CM084266_1_66483893.1, CM084279_1_10157010.1, CM084270_1_19464627.1, CM084269_1_1563962.0, CM084268_1_42089.1, CM084266_1_70396245.1, CM084274_1_4734019.0, CM084269_1_15806965.0, CM084265_1_72368172.1, CM084275_1_36064332.0, CM084271_1_10303572.0, CM084267_1_832159.1, CM084278_1_20630020.0, CM084276_1_1625423.0",50,0.5,"adapter_trim.F0-B26.bam",-0.89,"adapter_trim.F0-B6.bam",-0.29
"735","adapter_trim.F1-J14-pH8.bam","CM084278_1_16767353.0, CM084273_1_31863691.0, CM084264_1_69534058.0, CM084271_1_379009.0, CM084272_1_1584317.0, CM084266_1_57888742.0, CM084270_1_47076365.1, CM084275_1_675783.0, CM084269_1_43523784.1, CM084278_1_20701460.1, CM084274_1_42855649.0, CM084264_1_61227544.0, CM084272_1_18194192.1, CM084269_1_43527808.1, CM084274_1_4708749.0, CM084276_1_25809541.1, CM084267_1_2135737.1, CM084278_1_16774020.1, CM084265_1_68806465.1, CM084271_1_43860505.1, CM084264_1_6517635.0, CM084264_1_74191573.1, CM084268_1_45613.0, CM084278_1_32252661.1, CM084266_1_38532340.0, CM084271_1_7137856.1, CM084265_1_50947034.1, CM084265_1_71795209.1, CM084266_1_59802412.1, CM084268_1_18512798.1, CM084274_1_4773495.1, CM084265_1_67424061.1, CM084270_1_4920968.1, CM084269_1_46694331.1, CM084278_1_20734507.1, CM084274_1_4726242.0, CM084266_1_66483893.1, CM084279_1_10157010.1, CM084270_1_19464627.1, CM084269_1_1563962.0, CM084268_1_42089.1, CM084266_1_70396245.1, CM084274_1_4734019.0, CM084269_1_15806965.0, CM084265_1_72368172.1, CM084275_1_36064332.0, CM084271_1_10303572.0, CM084267_1_832159.1, CM084278_1_20630020.0, CM084276_1_1625423.0",50,0.21,"adapter_trim.F0-B16.bam",-0.7,"adapter_trim.F0-B5.bam",-0.18
"736","adapter_trim.F1-J163-pH8.bam","CM084278_1_16767353.0, CM084273_1_31863691.0, CM084264_1_69534058.0, CM084271_1_379009.0, CM084272_1_1584317.0, CM084266_1_57888742.0, CM084270_1_47076365.1, CM084275_1_675783.0, CM084269_1_43523784.1, CM084278_1_20701460.1, CM084274_1_42855649.0, CM084264_1_61227544.0, CM084272_1_18194192.1, CM084269_1_43527808.1, CM084274_1_4708749.0, CM084276_1_25809541.1, CM084267_1_2135737.1, CM084278_1_16774020.1, CM084265_1_68806465.1, CM084271_1_43860505.1, CM084264_1_6517635.0, CM084264_1_74191573.1, CM084268_1_45613.0, CM084278_1_32252661.1, CM084266_1_38532340.0, CM084271_1_7137856.1, CM084265_1_50947034.1, CM084265_1_71795209.1, CM084266_1_59802412.1, CM084268_1_18512798.1, CM084274_1_4773495.1, CM084265_1_67424061.1, CM084270_1_4920968.1, CM084269_1_46694331.1, CM084278_1_20734507.1, CM084274_1_4726242.0, CM084266_1_66483893.1, CM084279_1_10157010.1, CM084270_1_19464627.1, CM084269_1_1563962.0, CM084268_1_42089.1, CM084266_1_70396245.1, CM084274_1_4734019.0, CM084269_1_15806965.0, CM084265_1_72368172.1, CM084275_1_36064332.0, CM084271_1_10303572.0, CM084267_1_832159.1, CM084278_1_20630020.0, CM084276_1_1625423.0",50,0.37,"adapter_trim.F0-B26.bam",-0.5,"adapter_trim.F0-B21.bam",-0.24
"737","adapter_trim.F1-J307-pH75.bam","CM084278_1_16767353.0, CM084273_1_31863691.0, CM084264_1_69534058.0, CM084271_1_379009.0, CM084272_1_1584317.0, CM084266_1_57888742.0, CM084270_1_47076365.1, CM084275_1_675783.0, CM084269_1_43523784.1, CM084278_1_20701460.1, CM084274_1_42855649.0, CM084264_1_61227544.0, CM084272_1_18194192.1, CM084269_1_43527808.1, CM084274_1_4708749.0, CM084276_1_25809541.1, CM084267_1_2135737.1, CM084278_1_16774020.1, CM084265_1_68806465.1, CM084271_1_43860505.1, CM084264_1_6517635.0, CM084264_1_74191573.1, CM084268_1_45613.0, CM084278_1_32252661.1, CM084266_1_38532340.0, CM084271_1_7137856.1, CM084265_1_50947034.1, CM084265_1_71795209.1, CM084266_1_59802412.1, CM084268_1_18512798.1, CM084274_1_4773495.1, CM084265_1_67424061.1, CM084270_1_4920968.1, CM084269_1_46694331.1, CM084278_1_20734507.1, CM084274_1_4726242.0, CM084266_1_66483893.1, CM084279_1_10157010.1, CM084270_1_19464627.1, CM084269_1_1563962.0, CM084268_1_42089.1, CM084266_1_70396245.1, CM084274_1_4734019.0, CM084269_1_15806965.0, CM084265_1_72368172.1, CM084275_1_36064332.0, CM084271_1_10303572.0, CM084267_1_832159.1, CM084278_1_20630020.0, CM084276_1_1625423.0",50,0.76,"adapter_trim.F0-B10.bam",-0.04,"adapter_trim.F0-B2.bam",-0.51
"738","adapter_trim.F1-J308-pH75.bam","CM084278_1_16767353.0, CM084273_1_31863691.0, CM084264_1_69534058.0, CM084271_1_379009.0, CM084272_1_1584317.0, CM084266_1_57888742.0, CM084270_1_47076365.1, CM084275_1_675783.0, CM084269_1_43523784.1, CM084278_1_20701460.1, CM084274_1_42855649.0, CM084264_1_61227544.0, CM084272_1_18194192.1, CM084269_1_43527808.1, CM084274_1_4708749.0, CM084276_1_25809541.1, CM084267_1_2135737.1, CM084278_1_16774020.1, CM084265_1_68806465.1, CM084271_1_43860505.1, CM084264_1_6517635.0, CM084264_1_74191573.1, CM084268_1_45613.0, CM084278_1_32252661.1, CM084266_1_38532340.0, CM084271_1_7137856.1, CM084265_1_50947034.1, CM084265_1_71795209.1, CM084266_1_59802412.1, CM084268_1_18512798.1, CM084274_1_4773495.1, CM084265_1_67424061.1, CM084270_1_4920968.1, CM084269_1_46694331.1, CM084278_1_20734507.1, CM084274_1_4726242.0, CM084266_1_66483893.1, CM084279_1_10157010.1, CM084270_1_19464627.1, CM084269_1_1563962.0, CM084268_1_42089.1, CM084266_1_70396245.1, CM084274_1_4734019.0, CM084269_1_15806965.0, CM084265_1_72368172.1, CM084275_1_36064332.0, CM084271_1_10303572.0, CM084267_1_832159.1, CM084278_1_20630020.0, CM084276_1_1625423.0",50,0.21,"adapter_trim.F0-B16.bam",-0.78,"adapter_trim.F0-B25.bam",-0.61
"739","adapter_trim.F1-J311-pH75.bam","CM084278_1_16767353.0, CM084273_1_31863691.0, CM084264_1_69534058.0, CM084271_1_379009.0, CM084272_1_1584317.0, CM084266_1_57888742.0, CM084270_1_47076365.1, CM084275_1_675783.0, CM084269_1_43523784.1, CM084278_1_20701460.1, CM084274_1_42855649.0, CM084264_1_61227544.0, CM084272_1_18194192.1, CM084269_1_43527808.1, CM084274_1_4708749.0, CM084276_1_25809541.1, CM084267_1_2135737.1, CM084278_1_16774020.1, CM084265_1_68806465.1, CM084271_1_43860505.1, CM084264_1_6517635.0, CM084264_1_74191573.1, CM084268_1_45613.0, CM084278_1_32252661.1, CM084266_1_38532340.0, CM084271_1_7137856.1, CM084265_1_50947034.1, CM084265_1_71795209.1, CM084266_1_59802412.1, CM084268_1_18512798.1, CM084274_1_4773495.1, CM084265_1_67424061.1, CM084270_1_4920968.1, CM084269_1_46694331.1, CM084278_1_20734507.1, CM084274_1_4726242.0, CM084266_1_66483893.1, CM084279_1_10157010.1, CM084270_1_19464627.1, CM084269_1_1563962.0, CM084268_1_42089.1, CM084266_1_70396245.1, CM084274_1_4734019.0, CM084269_1_15806965.0, CM084265_1_72368172.1, CM084275_1_36064332.0, CM084271_1_10303572.0, CM084267_1_832159.1, CM084278_1_20630020.0, CM084276_1_1625423.0",50,0.56,"adapter_trim.F0-B13.bam",-0.27,"adapter_trim.F0-B9.bam",-0.3
"740","adapter_trim.F1-B1-pH8.bam","CM084278_1_16767353.0, CM084273_1_31863691.0, CM084264_1_69534058.0, CM084271_1_379009.0, CM084272_1_1584317.0, CM084266_1_57888742.0, CM084270_1_47076365.1, CM084275_1_675783.0, CM084269_1_43523784.1, CM084278_1_20701460.1, CM084274_1_42855649.0, CM084264_1_61227544.0, CM084272_1_18194192.1, CM084269_1_43527808.1, CM084274_1_4708749.0, CM084276_1_25809541.1, CM084267_1_2135737.1, CM084278_1_16774020.1, CM084265_1_68806465.1, CM084271_1_43860505.1, CM084264_1_6517635.0, CM084264_1_74191573.1, CM084268_1_45613.0, CM084278_1_32252661.1, CM084266_1_38532340.0, CM084271_1_7137856.1, CM084265_1_50947034.1, CM084265_1_71795209.1, CM084266_1_59802412.1, CM084268_1_18512798.1, CM084274_1_4773495.1, CM084265_1_67424061.1, CM084270_1_4920968.1, CM084269_1_46694331.1, CM084278_1_20734507.1, CM084274_1_4726242.0, CM084266_1_66483893.1, CM084279_1_10157010.1, CM084270_1_19464627.1, CM084269_1_1563962.0, CM084268_1_42089.1, CM084266_1_70396245.1, CM084274_1_4734019.0, CM084269_1_15806965.0, CM084265_1_72368172.1, CM084275_1_36064332.0, CM084271_1_10303572.0, CM084267_1_832159.1, CM084278_1_20630020.0, CM084276_1_1625423.0",50,0.45,"adapter_trim.F0-B16.bam",-0.27,"adapter_trim.F0-B9.bam",-0.26
"741","adapter_trim.F1-B25-pH8.bam","CM084278_1_16767353.0, CM084273_1_31863691.0, CM084264_1_69534058.0, CM084271_1_379009.0, CM084272_1_1584317.0, CM084266_1_57888742.0, CM084270_1_47076365.1, CM084275_1_675783.0, CM084269_1_43523784.1, CM084278_1_20701460.1, CM084274_1_42855649.0, CM084264_1_61227544.0, CM084272_1_18194192.1, CM084269_1_43527808.1, CM084274_1_4708749.0, CM084276_1_25809541.1, CM084267_1_2135737.1, CM084278_1_16774020.1, CM084265_1_68806465.1, CM084271_1_43860505.1, CM084264_1_6517635.0, CM084264_1_74191573.1, CM084268_1_45613.0, CM084278_1_32252661.1, CM084266_1_38532340.0, CM084271_1_7137856.1, CM084265_1_50947034.1, CM084265_1_71795209.1, CM084266_1_59802412.1, CM084268_1_18512798.1, CM084274_1_4773495.1, CM084265_1_67424061.1, CM084270_1_4920968.1, CM084269_1_46694331.1, CM084278_1_20734507.1, CM084274_1_4726242.0, CM084266_1_66483893.1, CM084279_1_10157010.1, CM084270_1_19464627.1, CM084269_1_1563962.0, CM084268_1_42089.1, CM084266_1_70396245.1, CM084274_1_4734019.0, CM084269_1_15806965.0, CM084265_1_72368172.1, CM084275_1_36064332.0, CM084271_1_10303572.0, CM084267_1_832159.1, CM084278_1_20630020.0, CM084276_1_1625423.0",50,0.36,"adapter_trim.F0-B20.bam",-0.34,"adapter_trim.F0-B6.bam",-0.21
"742","adapter_trim.F1-B11-pH75.bam","CM084278_1_16767353.0, CM084273_1_31863691.0, CM084264_1_69534058.0, CM084271_1_379009.0, CM084272_1_1584317.0, CM084266_1_57888742.0, CM084270_1_47076365.1, CM084275_1_675783.0, CM084269_1_43523784.1, CM084278_1_20701460.1, CM084274_1_42855649.0, CM084264_1_61227544.0, CM084272_1_18194192.1, CM084269_1_43527808.1, CM084274_1_4708749.0, CM084276_1_25809541.1, CM084267_1_2135737.1, CM084278_1_16774020.1, CM084265_1_68806465.1, CM084271_1_43860505.1, CM084264_1_6517635.0, CM084264_1_74191573.1, CM084268_1_45613.0, CM084278_1_32252661.1, CM084266_1_38532340.0, CM084271_1_7137856.1, CM084265_1_50947034.1, CM084265_1_71795209.1, CM084266_1_59802412.1, CM084268_1_18512798.1, CM084274_1_4773495.1, CM084265_1_67424061.1, CM084270_1_4920968.1, CM084269_1_46694331.1, CM084278_1_20734507.1, CM084274_1_4726242.0, CM084266_1_66483893.1, CM084279_1_10157010.1, CM084270_1_19464627.1, CM084269_1_1563962.0, CM084268_1_42089.1, CM084266_1_70396245.1, CM084274_1_4734019.0, CM084269_1_15806965.0, CM084265_1_72368172.1, CM084275_1_36064332.0, CM084271_1_10303572.0, CM084267_1_832159.1, CM084278_1_20630020.0, CM084276_1_1625423.0",50,0.33,"adapter_trim.F0-B10.bam",-0.23,"adapter_trim.F0-B25.bam",-0.33
"743","adapter_trim.F1-B16-pH75.bam","CM084278_1_16767353.0, CM084273_1_31863691.0, CM084264_1_69534058.0, CM084271_1_379009.0, CM084272_1_1584317.0, CM084266_1_57888742.0, CM084270_1_47076365.1, CM084275_1_675783.0, CM084269_1_43523784.1, CM084278_1_20701460.1, CM084274_1_42855649.0, CM084264_1_61227544.0, CM084272_1_18194192.1, CM084269_1_43527808.1, CM084274_1_4708749.0, CM084276_1_25809541.1, CM084267_1_2135737.1, CM084278_1_16774020.1, CM084265_1_68806465.1, CM084271_1_43860505.1, CM084264_1_6517635.0, CM084264_1_74191573.1, CM084268_1_45613.0, CM084278_1_32252661.1, CM084266_1_38532340.0, CM084271_1_7137856.1, CM084265_1_50947034.1, CM084265_1_71795209.1, CM084266_1_59802412.1, CM084268_1_18512798.1, CM084274_1_4773495.1, CM084265_1_67424061.1, CM084270_1_4920968.1, CM084269_1_46694331.1, CM084278_1_20734507.1, CM084274_1_4726242.0, CM084266_1_66483893.1, CM084279_1_10157010.1, CM084270_1_19464627.1, CM084269_1_1563962.0, CM084268_1_42089.1, CM084266_1_70396245.1, CM084274_1_4734019.0, CM084269_1_15806965.0, CM084265_1_72368172.1, CM084275_1_36064332.0, CM084271_1_10303572.0, CM084267_1_832159.1, CM084278_1_20630020.0, CM084276_1_1625423.0",50,0.25,"adapter_trim.F0-B7.bam",-0.78,"adapter_trim.F0-B6.bam",-0.4
"744","adapter_trim.F1-B4-pH75.bam","CM084278_1_16767353.0, CM084273_1_31863691.0, CM084264_1_69534058.0, CM084271_1_379009.0, CM084272_1_1584317.0, CM084266_1_57888742.0, CM084270_1_47076365.1, CM084275_1_675783.0, CM084269_1_43523784.1, CM084278_1_20701460.1, CM084274_1_42855649.0, CM084264_1_61227544.0, CM084272_1_18194192.1, CM084269_1_43527808.1, CM084274_1_4708749.0, CM084276_1_25809541.1, CM084267_1_2135737.1, CM084278_1_16774020.1, CM084265_1_68806465.1, CM084271_1_43860505.1, CM084264_1_6517635.0, CM084264_1_74191573.1, CM084268_1_45613.0, CM084278_1_32252661.1, CM084266_1_38532340.0, CM084271_1_7137856.1, CM084265_1_50947034.1, CM084265_1_71795209.1, CM084266_1_59802412.1, CM084268_1_18512798.1, CM084274_1_4773495.1, CM084265_1_67424061.1, CM084270_1_4920968.1, CM084269_1_46694331.1, CM084278_1_20734507.1, CM084274_1_4726242.0, CM084266_1_66483893.1, CM084279_1_10157010.1, CM084270_1_19464627.1, CM084269_1_1563962.0, CM084268_1_42089.1, CM084266_1_70396245.1, CM084274_1_4734019.0, CM084269_1_15806965.0, CM084265_1_72368172.1, CM084275_1_36064332.0, CM084271_1_10303572.0, CM084267_1_832159.1, CM084278_1_20630020.0, CM084276_1_1625423.0",50,0.34,"adapter_trim.F0-B13.bam",0.01,"adapter_trim.F0-B25.bam",-0.06
"745","adapter_trim.F1-B8-pH75.bam","CM084278_1_16767353.0, CM084273_1_31863691.0, CM084264_1_69534058.0, CM084271_1_379009.0, CM084272_1_1584317.0, CM084266_1_57888742.0, CM084270_1_47076365.1, CM084275_1_675783.0, CM084269_1_43523784.1, CM084278_1_20701460.1, CM084274_1_42855649.0, CM084264_1_61227544.0, CM084272_1_18194192.1, CM084269_1_43527808.1, CM084274_1_4708749.0, CM084276_1_25809541.1, CM084267_1_2135737.1, CM084278_1_16774020.1, CM084265_1_68806465.1, CM084271_1_43860505.1, CM084264_1_6517635.0, CM084264_1_74191573.1, CM084268_1_45613.0, CM084278_1_32252661.1, CM084266_1_38532340.0, CM084271_1_7137856.1, CM084265_1_50947034.1, CM084265_1_71795209.1, CM084266_1_59802412.1, CM084268_1_18512798.1, CM084274_1_4773495.1, CM084265_1_67424061.1, CM084270_1_4920968.1, CM084269_1_46694331.1, CM084278_1_20734507.1, CM084274_1_4726242.0, CM084266_1_66483893.1, CM084279_1_10157010.1, CM084270_1_19464627.1, CM084269_1_1563962.0, CM084268_1_42089.1, CM084266_1_70396245.1, CM084274_1_4734019.0, CM084269_1_15806965.0, CM084265_1_72368172.1, CM084275_1_36064332.0, CM084271_1_10303572.0, CM084267_1_832159.1, CM084278_1_20630020.0, CM084276_1_1625423.0",50,0.28,"adapter_trim.F0-B26.bam",-0.42,"adapter_trim.F0-B17.bam",-0.56
"746","adapter_trim.F1-B9-pH75.bam","CM084278_1_16767353.0, CM084273_1_31863691.0, CM084264_1_69534058.0, CM084271_1_379009.0, CM084272_1_1584317.0, CM084266_1_57888742.0, CM084270_1_47076365.1, CM084275_1_675783.0, CM084269_1_43523784.1, CM084278_1_20701460.1, CM084274_1_42855649.0, CM084264_1_61227544.0, CM084272_1_18194192.1, CM084269_1_43527808.1, CM084274_1_4708749.0, CM084276_1_25809541.1, CM084267_1_2135737.1, CM084278_1_16774020.1, CM084265_1_68806465.1, CM084271_1_43860505.1, CM084264_1_6517635.0, CM084264_1_74191573.1, CM084268_1_45613.0, CM084278_1_32252661.1, CM084266_1_38532340.0, CM084271_1_7137856.1, CM084265_1_50947034.1, CM084265_1_71795209.1, CM084266_1_59802412.1, CM084268_1_18512798.1, CM084274_1_4773495.1, CM084265_1_67424061.1, CM084270_1_4920968.1, CM084269_1_46694331.1, CM084278_1_20734507.1, CM084274_1_4726242.0, CM084266_1_66483893.1, CM084279_1_10157010.1, CM084270_1_19464627.1, CM084269_1_1563962.0, CM084268_1_42089.1, CM084266_1_70396245.1, CM084274_1_4734019.0, CM084269_1_15806965.0, CM084265_1_72368172.1, CM084275_1_36064332.0, CM084271_1_10303572.0, CM084267_1_832159.1, CM084278_1_20630020.0, CM084276_1_1625423.0",50,0.85,"adapter_trim.F0-B26.bam",-0.93,"adapter_trim.F0-B6.bam",-0.67
